MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Any Mental Health,402,0.608,Percent 
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Inpatient Stays,662,0.490,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Inpatient Stays,593,0.470,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Inpatient Stays,600,0.510,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Inpatient Stays,605,0.500,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Inpatient Stays,664,0.490,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Inpatient Stays,691,0.550,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Inpatient Stays,437,0.480,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Inpatient Stays,438,0.550,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Inpatient Stays,568,0.520,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Inpatient Stays,618,0.470,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Inpatient Stays,636,0.530,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Inpatient Stays,636A6,0.560,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Inpatient Stays,636A8,0.490,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,402,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,405,0.380,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,518,0.490,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,523,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,608,0.360,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,631,0.450,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,650,0.470,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,689,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,528,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,528A5,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,528A6,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,528A7,0.360,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,528A8,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,526,0.470,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,561,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,620,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,630,0.450,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,632,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,460,0.390,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,503,0.300,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,529,0.360,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,540,0.380,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,542,0.600,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,562,0.370,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,595,0.360,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,642,0.500,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,646,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,693,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,512,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,613,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,688,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,517,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,558,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,565,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,590,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,637,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,652,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,658,0.450,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,659,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,508,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,509,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,521,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,534,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,544,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,557,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,619,0.450,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,679,0.570,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,516,0.370,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,546,0.530,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,548,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,573,0.380,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,672,0.450,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,673,0.460,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,675,0.390,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,581,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,596A4,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,603,0.370,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,614,0.390,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,621,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,626,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,538,0.500,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,539,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,541,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,552,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,757,0.360,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,506,0.350,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,515,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,550,0.380,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,553,0.380,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,583,0.370,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,610,0.320,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,655,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,537,0.450,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,556,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,578,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,585,0.290,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,607,0.320,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,676,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,695,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,589,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,589A4,0.350,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,589A5,0.540,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,589A7,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,657,0.470,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,657A4,0.340,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,657A5,0.380,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,502,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,520,0.390,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,564,0.340,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,580,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,586,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,598,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,623,0.380,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,629,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,635,0.390,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,667,0.380,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,549,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,671,0.470,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,674,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,740,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,501,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,504,0.390,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,519,0.340,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,644,0.390,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,649,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,678,0.370,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,756,0.340,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,436,0.300,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,442,0.360,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,554,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,575,0.370,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,660,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,666,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,463,0.290,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,531,0.360,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,648,0.380,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,653,0.340,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,663,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,668,0.340,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,687,0.320,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,692,0.500,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,358,0.320,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,459,0.370,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,570,0.380,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,612A4,0.360,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,640,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,654,0.340,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,662,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,593,0.370,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,600,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,605,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,664,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,691,0.480,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,437,0.330,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,438,0.360,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,568,0.370,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,618,0.360,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,636,0.340,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,636A6,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,636A8,0.370,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Outpatient Encounters,656,0.380,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,402,0.730,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,518,0.590,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,523,0.650,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,608,0.550,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,631,0.570,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,689,0.630,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,528,0.560,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,528A5,0.630,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,528A6,0.540,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,528A7,0.560,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,528A8,0.770,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,526,0.620,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,561,0.490,Percent
